title=FLOWER REDALiCE Remix
jacket=jacket.png
difficulty=nor
music=FLOWER REDALiCE Remix.mp3
length=1280
bpm=180
unit=128
samcur=51.8f
samlength=
--
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
--
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
