title=Follow Up
jacket=jacket.png
difficulty=exh
music=Follow Up.mp3
length=1280
bpm=175
unit=128
--
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
--
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
100|100|100|100|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
010|010|010|010|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
001|001|001|001|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
100|100|100|100|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
