title=Tulip
jacket=tulip.png
difficulty=pro
music=tulip.mp3
length=128
bpm=154
unit=128
--
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
001|001|001|001|0

--
000|000|000|001|0
000|000|000|000|0
000|000|000|000|0
001|001|000|000|0
000|000|000|000|0
000|000|000|000|0
010|000|010|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
001|000|001|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
001|001|001|001|0
000|000|000|000|0
000|000|000|001|0
000|000|000|000|0
000|000|000|000|0
001|001|000|000|0
000|000|000|000|0
000|000|000|000|0
010|000|010|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
001|000|001|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
001|001|001|001|0
000|000|000|000|0
000|000|000|001|0
000|000|000|000|0
000|000|000|000|0
001|001|000|000|0
000|000|000|000|0
000|000|000|000|0
010|000|010|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
001|000|001|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
001|001|001|001|0
000|000|000|000|0
000|000|000|001|0
000|000|000|000|0
000|000|000|000|0
001|001|000|000|0
000|000|000|000|0
000|000|000|000|0
010|000|010|000|1
000|000|000|000|1
000|000|000|000|1
000|000|000|000|1
001|000|001|000|0
000|000|000|000|0
000|000|000|000|0
000|000|000|000|0
001|001|001|001|0
000|000|000|000|0
--


